Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;Info
2.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5070, 0.8209, 2.3480);(0.0000, -0.1814, 0.0000, 0.9834);test
2.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5176, 0.8209, 2.3649);(0.0000, -0.1861, 0.0000, 0.9825);test
2.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5300, 0.8209, 2.3801);(0.0000, -0.1928, 0.0000, 0.9812);test
2.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5515, 0.8209, 2.4009);(0.0000, -0.2043, 0.0000, 0.9789);test
2.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5664, 0.8209, 2.4150);(0.0000, -0.2118, 0.0000, 0.9773);test
2.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5815, 0.8209, 2.4292);(0.0000, -0.2191, 0.0000, 0.9757);test
2.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.5959, 0.8209, 2.4428);(0.0000, -0.2257, 0.0000, 0.9742);test
2.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.6181, 0.8209, 2.4637);(0.0000, -0.2355, 0.0000, 0.9719);test
2.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.6326, 0.8209, 2.4774);(0.0000, -0.2416, 0.0000, 0.9704);test
2.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.6473, 0.8209, 2.4913);(0.0000, -0.2475, 0.0000, 0.9689);test
2.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.6627, 0.8209, 2.5057);(0.0000, -0.2535, 0.0000, 0.9673);test
2.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.6848, 0.8209, 2.5266);(0.0000, -0.2616, 0.0000, 0.9652);test
2.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.6996, 0.8209, 2.5406);(0.0000, -0.2668, 0.0000, 0.9637);test
2.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.7148, 0.8209, 2.5549);(0.0000, -0.2719, 0.0000, 0.9623);test
2.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.7301, 0.8209, 2.5693);(0.0000, -0.2768, 0.0000, 0.9609);test
2.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.7516, 0.8209, 2.5896);(0.0000, -0.2835, 0.0000, 0.9590);test
2.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.7665, 0.8209, 2.6037);(0.0000, -0.2878, 0.0000, 0.9577);test
2.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.7809, 0.8209, 2.6172);(0.0000, -0.2919, 0.0000, 0.9565);test
2.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8024, 0.8209, 2.6375);(0.0000, -0.2976, 0.0000, 0.9547);test
2.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8173, 0.8209, 2.6516);(0.0000, -0.3014, 0.0000, 0.9535);test
2.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8319, 0.8209, 2.6653);(0.0000, -0.3050, 0.0000, 0.9523);test
2.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8470, 0.8209, 2.6788);(0.0000, -0.3101, 0.0000, 0.9507);test
2.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8648, 0.8209, 2.6910);(0.0000, -0.3180, 0.0000, 0.9481);test
2.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.8916, 0.8209, 2.7031);(0.0000, -0.3330, 0.0000, 0.9429);test
2.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.9103, 0.8209, 2.7080);(0.0000, -0.3453, 0.0000, 0.9385);test
2.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.9302, 0.8209, 2.7104);(0.0000, -0.3598, 0.0000, 0.9330);test
2.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.9514, 0.8209, 2.7103);(0.0000, -0.3759, 0.0000, 0.9267);test
2.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-1.9714, 0.8209, 2.7097);(0.0000, -0.3902, 0.0000, 0.9207);test
2.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.0035, 0.8209, 2.7086);(0.0000, -0.4118, 0.0000, 0.9113);test
2.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.0243, 0.8209, 2.7078);(0.0000, -0.4252, 0.0000, 0.9051);test
2.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.0469, 0.8209, 2.7071);(0.0000, -0.4389, 0.0000, 0.8985);test
3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.0674, 0.8209, 2.7063);(0.0000, -0.4508, 0.0000, 0.8926);test
3.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.0876, 0.8209, 2.7056);(0.0000, -0.4620, 0.0000, 0.8869);test
3.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.1178, 0.8209, 2.7043);(0.0000, -0.4782, 0.0000, 0.8783);test
3.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.1377, 0.8209, 2.7034);(0.0000, -0.4881, 0.0000, 0.8728);test
3.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.1575, 0.8209, 2.7026);(0.0000, -0.4975, 0.0000, 0.8674);test
3.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.1783, 0.8209, 2.7018);(0.0000, -0.5070, 0.0000, 0.8620);test
3.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.2092, 0.8209, 2.7006);(0.0000, -0.5203, 0.0000, 0.8540);test
3.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.2296, 0.8209, 2.6998);(0.0000, -0.5286, 0.0000, 0.8489);test
3.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.2500, 0.8209, 2.6990);(0.0000, -0.5366, 0.0000, 0.8438);test
3.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.2705, 0.8209, 2.6982);(0.0000, -0.5444, 0.0000, 0.8388);test
3.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.2909, 0.8209, 2.6972);(0.0000, -0.5516, 0.0000, 0.8341);test
3.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.3217, 0.8209, 2.6958);(0.0000, -0.5622, 0.0000, 0.8270);test
3.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.3436, 0.8209, 2.6949);(0.0000, -0.5692, 0.0000, 0.8222);test
3.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.3645, 0.8209, 2.6939);(0.0000, -0.5757, 0.0000, 0.8177);test
3.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.3856, 0.8209, 2.6930);(0.0000, -0.5819, 0.0000, 0.8133);test
3.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.4147, 0.8209, 2.6917);(0.0000, -0.5899, 0.0000, 0.8074);test
3.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.4342, 0.8209, 2.6909);(0.0000, -0.5952, 0.0000, 0.8036);test
3.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.4542, 0.8209, 2.6897);(0.0000, -0.6005, 0.0000, 0.7996);test
3.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.4839, 0.8209, 2.6879);(0.0000, -0.6080, 0.0000, 0.7940);test
3.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.5041, 0.8209, 2.6866);(0.0000, -0.6128, 0.0000, 0.7902);test
3.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.5252, 0.8209, 2.6854);(0.0000, -0.6176, 0.0000, 0.7865);test
3.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.5452, 0.8209, 2.6841);(0.0000, -0.6220, 0.0000, 0.7830);test
3.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.5747, 0.8209, 2.6824);(0.0000, -0.6281, 0.0000, 0.7781);test
3.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.5952, 0.8209, 2.6811);(0.0000, -0.6321, 0.0000, 0.7749);test
3.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.6166, 0.8209, 2.6798);(0.0000, -0.6362, 0.0000, 0.7716);test
3.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.6376, 0.8209, 2.6785);(0.0000, -0.6399, 0.0000, 0.7684);test
3.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.6595, 0.8209, 2.6772);(0.0000, -0.6437, 0.0000, 0.7653);test
3.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.6906, 0.8209, 2.6753);(0.0000, -0.6488, 0.0000, 0.7610);test
3.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.7112, 0.8209, 2.6741);(0.0000, -0.6520, 0.0000, 0.7582);test
3.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.7321, 0.8209, 2.6728);(0.0000, -0.6551, 0.0000, 0.7556);test
3.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.7521, 0.8209, 2.6716);(0.0000, -0.6579, 0.0000, 0.7531);test
3.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.7726, 0.8209, 2.6703);(0.0000, -0.6607, 0.0000, 0.7506);test
3.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8038, 0.8209, 2.6685);(0.0000, -0.6647, 0.0000, 0.7471);test
3.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8241, 0.8209, 2.6672);(0.0000, -0.6672, 0.0000, 0.7449);test
3.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8440, 0.8209, 2.6654);(0.0000, -0.6708, 0.0000, 0.7417);test
3.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8630, 0.8209, 2.6614);(0.0000, -0.6758, 0.0000, 0.7371);test
3.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.8899, 0.8209, 2.6509);(0.0000, -0.6864, 0.0000, 0.7272);test
3.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9059, 0.8209, 2.6413);(0.0000, -0.6950, 0.0000, 0.7190);test
3.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9211, 0.8209, 2.6293);(0.0000, -0.7051, 0.0000, 0.7091);test
3.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9351, 0.8209, 2.6150);(0.0000, -0.7164, 0.0000, 0.6977);test
3.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9552, 0.8209, 2.5914);(0.0000, -0.7329, 0.0000, 0.6803);test
3.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9684, 0.8209, 2.5758);(0.0000, -0.7432, 0.0000, 0.6690);test
3.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9817, 0.8209, 2.5598);(0.0000, -0.7530, 0.0000, 0.6580);test
3.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-2.9943, 0.8209, 2.5448);(0.0000, -0.7617, 0.0000, 0.6479);test
3.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0134, 0.8209, 2.5219);(0.0000, -0.7743, 0.0000, 0.6328);test
3.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0263, 0.8209, 2.5063);(0.0000, -0.7824, 0.0000, 0.6228);test
3.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0391, 0.8209, 2.4905);(0.0000, -0.7901, 0.0000, 0.6130);test
3.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0581, 0.8209, 2.4671);(0.0000, -0.8008, 0.0000, 0.5989);test
3.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0709, 0.8209, 2.4514);(0.0000, -0.8075, 0.0000, 0.5898);test

3.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0709, 0.8209, 2.4514);(0.0000, -0.8075, 0.0000, 0.5898);test
4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.0965, 0.8209, 2.4197);(0.0000, -0.8201, 0.0000, 0.5722);test
4.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1156, 0.8209, 2.3962);(0.0000, -0.8286, 0.0000, 0.5599);test
4.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1305, 0.8209, 2.3779);(0.0000, -0.8347, 0.0000, 0.5507);test
4.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1439, 0.8209, 2.3614);(0.0000, -0.8399, 0.0000, 0.5427);test
4.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1570, 0.8209, 2.3452);(0.0000, -0.8448, 0.0000, 0.5351);test
4.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1701, 0.8209, 2.3291);(0.0000, -0.8496, 0.0000, 0.5274);test
4.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1812, 0.8209, 2.3126);(0.0000, -0.8553, 0.0000, 0.5182);test
4.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1935, 0.8209, 2.2858);(0.0000, -0.8655, 0.0000, 0.5009);test
4.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1986, 0.8209, 2.2670);(0.0000, -0.8733, 0.0000, 0.4872);test
4.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2013, 0.8209, 2.2471);(0.0000, -0.8820, 0.0000, 0.4713);test
4.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2017, 0.8209, 2.2264);(0.0000, -0.8908, 0.0000, 0.4545);test
4.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2014, 0.8209, 2.1955);(0.0000, -0.9027, 0.0000, 0.4303);test
4.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2013, 0.8209, 2.1752);(0.0000, -0.9098, 0.0000, 0.4150);test
4.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2011, 0.8209, 2.1545);(0.0000, -0.9165, 0.0000, 0.3999);test
4.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2010, 0.8209, 2.1338);(0.0000, -0.9228, 0.0000, 0.3853);test
4.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2007, 0.8209, 2.1034);(0.0000, -0.9312, 0.0000, 0.3646);test
4.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2006, 0.8209, 2.0824);(0.0000, -0.9364, 0.0000, 0.3509);test
4.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2004, 0.8209, 2.0621);(0.0000, -0.9411, 0.0000, 0.3381);test
4.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2003, 0.8209, 2.0417);(0.0000, -0.9455, 0.0000, 0.3257);test
4.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.2000, 0.8209, 2.0118);(0.0000, -0.9513, 0.0000, 0.3083);test
4.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1999, 0.8209, 1.9909);(0.0000, -0.9550, 0.0000, 0.2966);test
4.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1997, 0.8209, 1.9712);(0.0000, -0.9582, 0.0000, 0.2859);test
4.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1996, 0.8209, 1.9510);(0.0000, -0.9613, 0.0000, 0.2754);test
4.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1993, 0.8209, 1.9203);(0.0000, -0.9656, 0.0000, 0.2600);test
4.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1992, 0.8209, 1.8996);(0.0000, -0.9682, 0.0000, 0.2501);test
4.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1990, 0.8209, 1.8788);(0.0000, -0.9706, 0.0000, 0.2405);test
4.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1988, 0.8209, 1.8581);(0.0000, -0.9729, 0.0000, 0.2314);test
4.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1986, 0.8209, 1.8274);(0.0000, -0.9759, 0.0000, 0.2184);test
4.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1985, 0.8209, 1.8072);(0.0000, -0.9777, 0.0000, 0.2102);test
4.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1983, 0.8209, 1.7870);(0.0000, -0.9793, 0.0000, 0.2023);test
4.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1981, 0.8209, 1.7657);(0.0000, -0.9810, 0.0000, 0.1942);test
4.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1980, 0.8209, 1.7456);(0.0000, -0.9824, 0.0000, 0.1870);test
4.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1977, 0.8209, 1.7134);(0.0000, -0.9844, 0.0000, 0.1758);test
4.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1976, 0.8209, 1.6929);(0.0000, -0.9856, 0.0000, 0.1691);test
4.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1974, 0.8209, 1.6732);(0.0000, -0.9867, 0.0000, 0.1628);test
4.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1972, 0.8209, 1.6437);(0.0000, -0.9881, 0.0000, 0.1539);test
4.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1970, 0.8209, 1.6232);(0.0000, -0.9890, 0.0000, 0.1479);test
4.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1969, 0.8209, 1.6040);(0.0000, -0.9898, 0.0000, 0.1426);test
4.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1967, 0.8209, 1.5836);(0.0000, -0.9906, 0.0000, 0.1371);test
