Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;Info
1.482517;(-0.6530, 1.2600, -3.8179);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1505, 0.8209, 1.3875);(0.0000, -0.1701, 0.0000, 0.9854);test
1.491209;(-0.6530, 1.2600, -3.8178);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1538, 0.8209, 1.3969);(0.0000, -0.1701, 0.0000, 0.9854);test
1.499504;(-0.6530, 1.2600, -3.8177);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1569, 0.8209, 1.4058);(0.0000, -0.1700, 0.0000, 0.9854);test
1.508989;(-0.6530, 1.2600, -3.8177);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1605, 0.8209, 1.4161);(0.0000, -0.1700, 0.0000, 0.9854);test
1.518555;(-0.6530, 1.2600, -3.8176);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1642, 0.8209, 1.4264);(0.0000, -0.1700, 0.0000, 0.9855);test
1.527889;(-0.6530, 1.2600, -3.8176);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1677, 0.8209, 1.4365);(0.0000, -0.1699, 0.0000, 0.9855);test
1.538264;(-0.6530, 1.2600, -3.8175);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1717, 0.8209, 1.4476);(0.0000, -0.1699, 0.0000, 0.9855);test
1.547844;(-0.6530, 1.2600, -3.8175);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1753, 0.8209, 1.4580);(0.0000, -0.1699, 0.0000, 0.9855);test
1.556992;(-0.6530, 1.2600, -3.8175);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1788, 0.8209, 1.4678);(0.0000, -0.1699, 0.0000, 0.9855);test
1.567623;(-0.6530, 1.2600, -3.8175);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1828, 0.8209, 1.4793);(0.0000, -0.1698, 0.0000, 0.9855);test
1.577182;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1865, 0.8209, 1.4896);(0.0000, -0.1700, 0.0000, 0.9854);test
1.585981;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1900, 0.8209, 1.4991);(0.0000, -0.1700, 0.0000, 0.9854);test
1.595073;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1935, 0.8209, 1.5089);(0.0000, -0.1700, 0.0000, 0.9855);test
1.603678;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.1967, 0.8209, 1.5182);(0.0000, -0.1700, 0.0000, 0.9855);test
1.612571;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2001, 0.8209, 1.5278);(0.0000, -0.1699, 0.0000, 0.9855);test
1.621622;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2036, 0.8209, 1.5375);(0.0000, -0.1699, 0.0000, 0.9855);test
1.630657;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2070, 0.8209, 1.5473);(0.0000, -0.1699, 0.0000, 0.9855);test
1.639321;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2104, 0.8209, 1.5566);(0.0000, -0.1699, 0.0000, 0.9855);test
1.648189;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2138, 0.8209, 1.5662);(0.0000, -0.1699, 0.0000, 0.9855);test
1.656768;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2170, 0.8209, 1.5754);(0.0000, -0.1701, 0.0000, 0.9854);test
1.665403;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2205, 0.8209, 1.5847);(0.0000, -0.1701, 0.0000, 0.9854);test
1.674392;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2240, 0.8209, 1.5944);(0.0000, -0.1701, 0.0000, 0.9854);test
1.682827;(-0.6530, 1.2600, -3.8174);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2272, 0.8209, 1.6035);(0.0000, -0.1701, 0.0000, 0.9854);test
1.691907;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2307, 0.8209, 1.6133);(0.0000, -0.1701, 0.0000, 0.9854);test
1.700544;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2340, 0.8209, 1.6226);(0.0000, -0.1702, 0.0000, 0.9854);test
1.708935;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2374, 0.8209, 1.6316);(0.0000, -0.1702, 0.0000, 0.9854);test
1.717676;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2407, 0.8209, 1.6410);(0.0000, -0.1702, 0.0000, 0.9854);test
1.726043;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2439, 0.8209, 1.6501);(0.0000, -0.1702, 0.0000, 0.9854);test
1.734714;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2473, 0.8209, 1.6594);(0.0000, -0.1702, 0.0000, 0.9854);test
1.743073;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2505, 0.8209, 1.6684);(0.0000, -0.1702, 0.0000, 0.9854);test
1.752373;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2541, 0.8209, 1.6784);(0.0000, -0.1702, 0.0000, 0.9854);test
1.760934;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2573, 0.8209, 1.6876);(0.0000, -0.1703, 0.0000, 0.9854);test
1.769902;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2608, 0.8209, 1.6973);(0.0000, -0.1703, 0.0000, 0.9854);test
1.778536;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2641, 0.8209, 1.7066);(0.0000, -0.1703, 0.0000, 0.9854);test
1.787294;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2675, 0.8209, 1.7160);(0.0000, -0.1703, 0.0000, 0.9854);test
1.796653;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2711, 0.8209, 1.7261);(0.0000, -0.1703, 0.0000, 0.9854);test
1.80538;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2745, 0.8209, 1.7355);(0.0000, -0.1704, 0.0000, 0.9854);test
1.814783;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2781, 0.8209, 1.7456);(0.0000, -0.1704, 0.0000, 0.9854);test
1.823303;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2814, 0.8209, 1.7548);(0.0000, -0.1704, 0.0000, 0.9854);test
1.832316;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2849, 0.8209, 1.7645);(0.0000, -0.1704, 0.0000, 0.9854);test
1.840824;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2882, 0.8209, 1.7736);(0.0000, -0.1705, 0.0000, 0.9854);test
1.849878;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2917, 0.8209, 1.7834);(0.0000, -0.1705, 0.0000, 0.9854);test
1.858392;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2950, 0.8209, 1.7926);(0.0000, -0.1705, 0.0000, 0.9854);test
1.86726;(-0.6530, 1.2600, -3.8173);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.2985, 0.8209, 1.8021);(0.0000, -0.1706, 0.0000, 0.9853);test
1.878064;(-0.6530, 1.2600, -3.8155);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3027, 0.8209, 1.8137);(0.0000, -0.1706, 0.0000, 0.9853);test
1.888166;(-0.6533, 1.2600, -3.8123);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3066, 0.8209, 1.8246);(0.0000, -0.1707, 0.0000, 0.9853);test
1.897029;(-0.6545, 1.2600, -3.8087);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3100, 0.8209, 1.8341);(0.0000, -0.1707, 0.0000, 0.9853);test
1.905795;(-0.6545, 1.2600, -3.8043);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3135, 0.8209, 1.8435);(0.0000, -0.1709, 0.0000, 0.9853);test
1.914568;(-0.6561, 1.2600, -3.7992);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3170, 0.8209, 1.8530);(0.0000, -0.1709, 0.0000, 0.9853);test
1.922981;(-0.6561, 1.2600, -3.7938);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3203, 0.8209, 1.8620);(0.0000, -0.1710, 0.0000, 0.9853);test
1.933091;(-0.6564, 1.2600, -3.7867);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3243, 0.8209, 1.8729);(0.0000, -0.1710, 0.0000, 0.9853);test
1.941658;(-0.6568, 1.2600, -3.7803);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3276, 0.8209, 1.8821);(0.0000, -0.1711, 0.0000, 0.9853);test
1.950911;(-0.6569, 1.2600, -3.7729);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3312, 0.8209, 1.8920);(0.0000, -0.1711, 0.0000, 0.9852);test
1.959399;(-0.6576, 1.2600, -3.7657);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3346, 0.8209, 1.9012);(0.0000, -0.1712, 0.0000, 0.9852);test
1.968212;(-0.6579, 1.2600, -3.7580);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3380, 0.8209, 1.9106);(0.0000, -0.1712, 0.0000, 0.9852);test
1.976954;(-0.6583, 1.2600, -3.7500);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3414, 0.8209, 1.9200);(0.0000, -0.1713, 0.0000, 0.9852);test
1.985663;(-0.6588, 1.2600, -3.7417);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3449, 0.8209, 1.9294);(0.0000, -0.1713, 0.0000, 0.9852);test
1.994651;(-0.6595, 1.2600, -3.7328);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3484, 0.8209, 1.9390);(0.0000, -0.1714, 0.0000, 0.9852);test
2.003525;(-0.6604, 1.2600, -3.7237);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3519, 0.8209, 1.9486);(0.0000, -0.1715, 0.0000, 0.9852);test
2.012147;(-0.6614, 1.2600, -3.7147);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3553, 0.8209, 1.9578);(0.0000, -0.1715, 0.0000, 0.9852);test
2.020723;(-0.6625, 1.2600, -3.7054);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3586, 0.8209, 1.9670);(0.0000, -0.1716, 0.0000, 0.9852);test
2.029628;(-0.6638, 1.2600, -3.6954);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3622, 0.8209, 1.9766);(0.0000, -0.1717, 0.0000, 0.9852);test
2.03835;(-0.6654, 1.2600, -3.6855);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3656, 0.8209, 1.9860);(0.0000, -0.1719, 0.0000, 0.9851);test
2.046827;(-0.6671, 1.2600, -3.6755);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3691, 0.8209, 1.9950);(0.0000, -0.1720, 0.0000, 0.9851);test
2.0558;(-0.6691, 1.2600, -3.6647);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3727, 0.8209, 2.0047);(0.0000, -0.1720, 0.0000, 0.9851);test
2.065269;(-0.6715, 1.2600, -3.6530);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3764, 0.8209, 2.0148);(0.0000, -0.1721, 0.0000, 0.9851);test
2.074346;(-0.6741, 1.2600, -3.6416);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3800, 0.8209, 2.0246);(0.0000, -0.1724, 0.0000, 0.9850);test
2.082967;(-0.6769, 1.2600, -3.6305);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3836, 0.8209, 2.0338);(0.0000, -0.1726, 0.0000, 0.9850);test
2.091796;(-0.6800, 1.2600, -3.6189);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3873, 0.8209, 2.0433);(0.0000, -0.1726, 0.0000, 0.9850);test
2.100411;(-0.6833, 1.2600, -3.6074);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3907, 0.8209, 2.0525);(0.0000, -0.1727, 0.0000, 0.9850);test
2.109151;(-0.6870, 1.2600, -3.5955);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3942, 0.8209, 2.0619);(0.0000, -0.1729, 0.0000, 0.9849);test
2.117958;(-0.6911, 1.2600, -3.5833);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.3979, 0.8209, 2.0713);(0.0000, -0.1730, 0.0000, 0.9849);test
2.126458;(-0.6953, 1.2600, -3.5714);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4012, 0.8209, 2.0804);(0.0000, -0.1731, 0.0000, 0.9849);test
2.135369;(-0.7002, 1.2600, -3.5586);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4048, 0.8209, 2.0900);(0.0000, -0.1732, 0.0000, 0.9849);test
2.143811;(-0.7052, 1.2600, -3.5464);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4082, 0.8209, 2.0990);(0.0000, -0.1733, 0.0000, 0.9849);test
2.152667;(-0.7108, 1.2600, -3.5335);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4117, 0.8209, 2.1085);(0.0000, -0.1733, 0.0000, 0.9849);test
2.160963;(-0.7165, 1.2600, -3.5212);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4150, 0.8209, 2.1174);(0.0000, -0.1734, 0.0000, 0.9848);test
2.169738;(-0.7229, 1.2600, -3.5081);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4186, 0.8209, 2.1268);(0.0000, -0.1735, 0.0000, 0.9848);test
2.178113;(-0.7294, 1.2600, -3.4955);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4219, 0.8209, 2.1358);(0.0000, -0.1736, 0.0000, 0.9848);test
2.186988;(-0.7368, 1.2600, -3.4820);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4255, 0.8209, 2.1453);(0.0000, -0.1737, 0.0000, 0.9848);test
2.196121;(-0.7449, 1.2600, -3.4681);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4292, 0.8209, 2.1551);(0.0000, -0.1739, 0.0000, 0.9848);test
2.204877;(-0.7532, 1.2600, -3.4547);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4327, 0.8209, 2.1644);(0.0000, -0.1740, 0.0000, 0.9847);test
2.213967;(-0.7624, 1.2600, -3.4408);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4364, 0.8209, 2.1741);(0.0000, -0.1743, 0.0000, 0.9847);test
2.222738;(-0.7718, 1.2600, -3.4274);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4401, 0.8209, 2.1835);(0.0000, -0.1744, 0.0000, 0.9847);test
2.231978;(-0.7838, 1.2600, -3.4109);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4439, 0.8209, 2.1934);(0.0000, -0.1745, 0.0000, 0.9847);test
2.2428;(-0.8007, 1.2600, -3.3893);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4483, 0.8209, 2.2050);(0.0000, -0.1747, 0.0000, 0.9846);test
2.251821;(-0.8180, 1.2600, -3.3708);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4520, 0.8209, 2.2146);(0.0000, -0.1750, 0.0000, 0.9846);test
2.260282;(-0.8353, 1.2600, -3.3521);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4556, 0.8209, 2.2236);(0.0000, -0.1753, 0.0000, 0.9845);test
2.269266;(-0.8565, 1.2598, -3.3324);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4595, 0.8209, 2.2332);(0.0000, -0.1754, 0.0000, 0.9845);test
2.277505;(-0.8776, 1.2600, -3.3140);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4629, 0.8209, 2.2420);(0.0000, -0.1756, 0.0000, 0.9845);test
2.286062;(-0.9014, 1.2600, -3.2949);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4664, 0.8209, 2.2511);(0.0000, -0.1757, 0.0000, 0.9844);test
2.295023;(-0.9281, 1.2600, -3.2752);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4701, 0.8209, 2.2607);(0.0000, -0.1759, 0.0000, 0.9844);test
2.303428;(-0.9546, 1.2600, -3.2567);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4736, 0.8209, 2.2696);(0.0000, -0.1761, 0.0000, 0.9844);test
2.31245;(-0.9844, 1.2600, -3.2370);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4774, 0.8209, 2.2792);(0.0000, -0.1763, 0.0000, 0.9843);test
2.321645;(-1.0160, 1.2600, -3.2170);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4813, 0.8209, 2.2890);(0.0000, -0.1767, 0.0000, 0.9843);test
2.330405;(-1.0471, 1.2600, -3.1980);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4852, 0.8209, 2.2983);(0.0000, -0.1771, 0.0000, 0.9842);test
2.340427;(-1.0864, 1.2600, -3.1796);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4896, 0.8209, 2.3089);(0.0000, -0.1776, 0.0000, 0.9841);test
2.350914;(-1.1310, 1.2600, -3.1634);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4943, 0.8209, 2.3200);(0.0000, -0.1781, 0.0000, 0.9840);test
2.359921;(-1.1715, 1.2600, -3.1514);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.4984, 0.8209, 2.3296);(0.0000, -0.1785, 0.0000, 0.9839);test
2.368702;(-1.2127, 1.2600, -3.1413);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5023, 0.8209, 2.3389);(0.0000, -0.1795, 0.0000, 0.9838);test
2.377507;(-1.2557, 1.2600, -3.1326);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5068, 0.8209, 2.3478);(0.0000, -0.1810, 0.0000, 0.9835);test
2.386248;(-1.2997, 1.2600, -3.1251);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5118, 0.8209, 2.3564);(0.0000, -0.1830, 0.0000, 0.9831);test
2.395228;(-1.3460, 1.2600, -3.1184);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5174, 0.8209, 2.3648);(0.0000, -0.1856, 0.0000, 0.9826);test
2.40434;(-1.3942, 1.2600, -3.1127);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5236, 0.8209, 2.3730);(0.0000, -0.1889, 0.0000, 0.9820);test
2.412882;(-1.4401, 1.2600, -3.1080);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5299, 0.8209, 2.3804);(0.0000, -0.1924, 0.0000, 0.9813);test
2.421403;(-1.4867, 1.2600, -3.1039);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5367, 0.8209, 2.3873);(0.0000, -0.1963, 0.0000, 0.9806);test
2.43035;(-1.5362, 1.2600, -3.1003);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5442, 0.8209, 2.3944);(0.0000, -0.2002, 0.0000, 0.9798);test
2.439322;(-1.5865, 1.2600, -3.0971);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5517, 0.8209, 2.4015);(0.0000, -0.2041, 0.0000, 0.9789);test
2.4479;(-1.6350, 1.2600, -3.0945);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5589, 0.8209, 2.4082);(0.0000, -0.2078, 0.0000, 0.9782);test
2.456656;(-1.6849, 1.2600, -3.0922);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5662, 0.8209, 2.4151);(0.0000, -0.2114, 0.0000, 0.9774);test
2.466899;(-1.7437, 1.2600, -3.0899);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5748, 0.8209, 2.4232);(0.0000, -0.2156, 0.0000, 0.9765);test
2.476495;(-1.7993, 1.2600, -3.0880);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5828, 0.8209, 2.4308);(0.0000, -0.2194, 0.0000, 0.9756);test
2.485716;(-1.8529, 1.2600, -3.0865);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5906, 0.8209, 2.4380);(0.0000, -0.2230, 0.0000, 0.9748);test
2.494655;(-1.9051, 1.2600, -3.0853);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.5981, 0.8209, 2.4451);(0.0000, -0.2265, 0.0000, 0.9740);test
2.503206;(-1.9552, 1.2600, -3.0842);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.6052, 0.8209, 2.4518);(0.0000, -0.2297, 0.0000, 0.9733);test
2.511905;(-2.0064, 1.2600, -3.0833);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.6125, 0.8209, 2.4587);(0.0000, -0.2329, 0.0000, 0.9725);test
2.520742;(-2.0585, 1.2600, -3.0825);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.6199, 0.8209, 2.4656);(0.0000, -0.2361, 0.0000, 0.9717);test
2.529424;(-2.1098, 1.2600, -3.0818);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.6272, 0.8209, 2.4725);(0.0000, -0.2391, 0.0000, 0.9710);test
2.537834;(-2.1596, 1.2600, -3.0813);(0.0000, 0.7071, 0.0000, -0.7071);(0.0000, 0.7071, 0.0000, -0.7071);(-1.6342, 0.8209, 2.4791);(0.0000, -0.2420, 0.0000, 0.9703);test
